6138	茂達	178
6139	亞翔	206
6140	訊達	25.3
6141	柏承	14.25
6142	友勁	11.15
6143	振曜	108.5
6144	得利	34.5
6146	耕興	201.5
6147	頎邦	63.4
6148	驊宏資	25.5
6150	撼訊	70.8
6151	晉倫	42.1
6152	百一	12.35
6153	嘉聯益	15.75
6154	順發	15.85
6155	鈞寶	26.1
6156	松上	26.05
6158	禾昌	28.1
6160	欣技	23.05
6161	捷波	49.5
6163	華電網	22.65
6164	華興	14.05
6165	浪凡	44.5
6166	凌華	73.8
6167	久正	13.8
6168	宏齊	20.1
6169	昱泉	21.4
6170	統振	49.4
6171	亞銳士	40.85
6173	信昌電	42.75
6174	安碁	24.05
6175	立敦	38.8
6176	瑞儀	193.5
6177	達麗	42.7
6179	亞通	27.35
6180	橘子	79.2
6182	合晶	26.7
6183	關貿	83.6
6184	大豐電	51.8
6185	幃翔	14.5
6186	新潤	60.9
6187	萬潤	424.5
6188	廣明	102.5
6189	豐藝	82.2
6190	萬泰科	34.45
6191	精成	52
6192	巨路	110
6194	育富	36.6
6195	詩肯	35.4
6196	帆宣	146.5
6197	佳必琪	148.5
6198	凌泰	41.45
6199	精威	122.5
6201	亞弘電	56.8
6202	盛群	49.05
6203	海韻電	64.4
6204	艾華	65
6205	詮欣	71.8
6206	飛捷	84.3
6207	雷科	54.4
6208	日揚	51.1
6209	今國	25.3
6210	慶生	22
6212	理銘	58
6213	聯茂	78.4
6214	精誠	139.5
6215	和椿	72.1
6216	居易	41
6217	中探針	39.45
6218	豪勉	27.55
6219	富旺	39.25
6220	岳豐	27.05
6221	晉泰	61.8
6222	上揚	29.5
6223	旺矽	913
6224	聚鼎	57.8
6225	天瀚	13.4
6226	光鼎	9.2
6227	茂綸	77.3
6228	全譜	29.7
6229	研通	31.2
6230	超眾	205
6231	系微	423.5
6233	旺玖	28.75
6234	高僑	27.4
6235	華孚	67.8
6236	康呈生	28.5
6237	驊訊	47.2
6239	力成	115.5
6240	松崗	20.1
6241	易通展	14.4
6242	立康	42.95
6243	迅杰	47.95
6244	茂迪	22.1
6245	立端	88.8
6246	臺龍	15.4
6248	沛波	27.4
6257	矽格	67.6
6259	百徽	19.6
6261	久元	61.1
6263	普萊德	148.5
6264	富裔	8.8
6265	方土昶	10.65
6266	泰詠	33.65
6269	台郡	63.5
6270	倍微	26.15
6271	同欣電	133.5
6274	台燿	179
6275	元山	45.55
6276	安鈦克	32.15
6277	宏正	76.6
6278	台表科	105
6279	胡連	176.5
6281	全國電	82.1
6282	康舒	30.6
6283	淳安	26.3
6284	佳邦	77.8
6285	啟碁	119.5
6287	元隆	14
6288	聯嘉	27.2
6290	良維	71
6291	沛亨	94.1
6292	迅德	53
6294	智基	60.7
6405	悅城	33.85
6411	晶焱	90.6
6412	群電	115.5
6414	樺漢	290
6415	矽力-KY	405.5
6416	瑞祺電通	107.5
6417	韋僑	103.5
6418	詠昇	19.85
6419	京晨科	104
6423	億而得-創	96.5
6425	易發	81.4
6426	統新	88
6431	光麗-KY	14.35
6432	今展科	28
6435	大中	92.1
6438	迅得	198
6441	廣錠	37
6442	光聖	554
6443	元晶	18.7
6446	藥華藥	565
6449	鈺邦	144
6451	訊芯-KY	224.5
6456	GIS-KY	47.15
6457	紘康	63.7
6461	益得	26.7
6462	神盾	184
6464	台數科	79.8
6465	威潤	21.1
6469	大樹	152.5
6470	宇智	50.6
6472	保瑞	741
6477	安集	28.35
6482	弘煜科	49.5
6485	點序	48.45
6486	互動	80.7
6488	環球晶	386.5
6491	晶碩	364
6492	生華科	42.5
6494	九齊	50.9
6496	科懋	29.95
6499	益安	40.3
6504	南六	66.7
6505	台塑化	36.2
6506	雙邦	17.2
6508	惠光	29.75
6509	聚和	38
6510	精測	833
6512	啟發電	23.25
6515	穎崴	1100
6516	勤崴國際	66
6517	保勝光學	61.5
6523	達爾膚	149.5
6525	捷敏-KY	65.4
6526	達發	736
6527	明達醫	86
6530	創威	73.3
6531	愛普	340
6532	瑞耘	69.4
6533	晶心科	402
6535	順藥	176
6538	倉和	102.5
6541	泰福-KY	62
6542	隆中	60.1
6546	正基	128.5
6547	高端疫苗	34.1
6548	長華科	33.5
6550	北極星藥業-KY	45.15
6552	易華電	36.9
6556	勝品	83.8
6558	興能高	34.75
6560	欣普羅	30.6
6561	是方	475
6568	宏觀	123
6569	醫揚	145
6570	維田	48.45
6573	虹揚-KY	15.2
6574	霈方	55
6576	逸達	73.8
6577	勁豐	88.2
6578	達邦蛋白	20.15
6579	研揚	121
6581	鋼聯	116
6582	申豐	60.9
6584	南俊國際	170.5
6585	鼎基	136.5
6588	東典光電	42.45
6589	台康生技	74.6
6590	普鴻	74.9
6591	動力-KY	49.85
6592	和潤企業	77
6593	台灣銘板	74
6596	寬宏藝術	76.6
6598	瑞磁ABC-KY	20.65
6603	富強鑫	16.55
6605	帝寶	220.5
6606	建德工業	27.2
6609	瀧澤	79.8
6612	奈米醫材	117
6613	朋億	185
6615	慧智	39.9
6616	特昇-KY	10.9
6617	共信-KY	108
6624	萬年清	38.3
6625	必應	85
6629	泰金-KY	121.5
6637	醫影	95.2
6640	均華	762
6641	基士德-KY	33.65
6642	富致	68.9
6643	M31	821
6649	台生材	34.45
6651	全宇昕	87
6654	天正國際	42.75
6655	科定	128
6657	華安	54.1
6658	聯策	76.6
6661	威健生技	23.95
6662	樂斯科	34.8
6664	群翊	245.5
6666	羅麗芬-KY	50.2
6667	信紘科	185
6668	中揚光	48.4
6670	復盛應用	307.5
6671	三能-KY	42
6672	騰輝電子-KY	64.1
6674	鋐寶科技	23.75
6679	鈺太	344
6680	鑫創電子	87.4
6683	雍智科技	357
6684	安格	75.3
6689	伊雲谷	102
6690	安碁資訊	210
6691	洋基工程	394.5
6692	進能服	37.1
6693	廣閎科	81.9
6695	芯鼎	69
6697	東捷資訊	46
6698	旭暉應材	36
6703	軒郁	159
6706	惠特	141
6708	天擎	43
6712	長聖	172.5
6715	嘉基	168.5
6716	應廣	80.9
6719	力智	222
6721	信實	57.7
6727	亞泰金屬	84.8
6728	上洋	123
6732	昇佳電子	252
6733	博晟生醫	34.1
6735	美達科技	58
6739	竹陞科技	197.5
6741	91APP*-KY	87.2
6742	澤米	54.5
6743	安普新	41.3
6747	亨泰光	138.5
6751	智聯服務	55
6752	叡揚資訊	134.5
6753	龍德造船	102
6754	匯僑設計	64.5
6756	威鋒電子	130.5
6757	台灣虎航	75.5
6761	穩得	91
6762	達亞	269.5
6763	綠界科技	64.6
6767	台微醫	31.6
6768	志強-KY	130
6770	力積電	15.1
6771	平和環保-創	57.2
6776	展碁國際	60.5
6781	AES-KY	912
6782	視陽	182.5
6785	昱展新藥	137
6788	華景電	243.5
6789	采鈺	271
6790	永豐實	42.4
6791	虎門科技	137
6792	詠業	64.2
6794	向榮生技-創	70.6
6796	晉弘	82.1
6799	來頡	97.6
6803	崑鼎	281.5
6804	明係	30.2
6805	富世達	882
6806	森崴能源	114
6807	峰源-KY	87.3
6811	宏碁資訊	270
6821	聯寶	42.5
6823	濾能	63.5
6829	千附精密	121
6830	汎銓	157.5
6834	天二科技	33.2
6835	圓裕	41
6840	東研信超	52.6
6841	長佳智能	72.6
6843	進典	51.3
6844	諾貝兒	148
6846	綠茵	76.9
6854	錼創科技-KY創	160.5
6855	數泓科	157.5
6856	鑫傳	64
6859	伯特光	187.5
6861	睿生光電	60
6862	三集瑞-KY	179
6863	永道-KY	239
6865	偉康科技	62.4
6869	雲豹能源	176.5
6870	騰雲	250
6873	泓德能源	212
6874	倍力	94.1
6875	國邑	53.6
6877	鏵友益	93.5
6881	潤德	237
6890	來億-KY	390.5
6894	衛司特	187.5
6895	宏碩系統	185
6899	創為精密	51.7
6901	鑽石投資	32.8
6902	走著瞧	135
6903	巨漢	121
6904	伯鑫	138
6906	現觀科	152.5
6913	鴻呈	131
6914	阜爾運通	115
6916	華凌	24.45
6919	康霈*	542
6922	宸曜	154
6923	中台	82
6928	攸泰科技	57.4
6929	佑全	37.5
6933	AMAX-KY	217
6937	天虹	354.5
6949	沛爾生醫	83.7
6951	青新-創	75.5
6952	大武山	48
6953	家碩	221
6957	裕慶-KY	217
6958	日盛台駿	24.5
6962	ITH-KY	52.6
6967	汎瑋材料	52
6968	萬達寵物	62.1
6969	成信實業	43.1
7402	邑錡	71
7556	意德士	128
7584	樂意	78.2
7703	銳澤	142
7705	三商餐飲	70.6
7708	全家餐飲	91.2
8011	台通	24.2
8016	矽創	209.5
8021	尖點	32.85
8024	佑華微	17.5
8027	鈦昇	88.4
8028	昇陽半導體	126.5
8032	光菱	71.8
8033	雷虎	59.7
8034	榮群	19.15
8038	長園科	26.85
8039	台虹	45.85
8040	九暘	78.2
8042	金山電	41
8043	蜜望實	33.15
8044	網家	51.4
8046	南電	109
8047	星雲	22.15
8048	德勝	49.9
8049	晶采	31.95
8050	廣積	70.5
8054	安國	146.5
8059	凱碩	37.85
8064	東捷	51.4
8066	來思達	27.7
8067	志旭	18.65
8068	全達	27.7
8069	元太	260.5
8070	長華	45.5
8071	能率網通	19.9
8072	陞泰	24.7
8074	鉅橡	21.25
8076	伍豐	30.65
8077	洛碁	49.45
8080	印鉐	38.5
8081	致新	237.5
8083	瑞穎	163.5
8084	巨虹	68.4
8085	福華	33.75
8086	宏捷科	102.5
8087	華鎂鑫	47.05
8088	品安	20.3
8089	康全電訊	79.9
8091	翔名	127.5
8092	建暐	21.2
8093	保銳	20.7
8096	擎亞	38.65
8097	常珵	83.4
8099	大世科	83.1
8101	華冠	20.35
8103	瀚荃	48.1
8104	錸寶	45.65
8105	凌巨	15
8107	大億金茂	19.8
8109	博大	86.7
8110	華東	14.2
8111	立碁	45.45
8112	至上	59.5
8114	振樺電	330
8121	越峰	27.6
8131	福懋科	28.6
8147	正淩	103
8150	南茂	30.2
8155	博智	118.5
8162	微矽電子	40.7
8163	達方	42.55
8171	天宇	36.35
8176	智捷	14.9
8182	加高	32.5
8183	精星	39.45
8201	無敵	16.15
8210	勤誠	274
8213	志超	35.05
8215	明基材	31
8222	寶一	36.75
8227	巨有科技	180.5
8234	新漢	52.7
8240	華宏	43.25
8249	菱光	57.8
8255	朋程	151
8261	富鼎	89
8271	宇瞻	44
8272	全景軟體	112.5
8277	商丞	13.95
8279	生展	127
8284	三竹	67.9
8289	泰藝電	24.9
8291	尚茂	7.06
8299	群聯	479
8341	日友	88.9
8342	益張	89.4
8349	恒耀	61.5
8354	冠郝	14.75
8358	金居	58.2
8367	建新國際	47.65
8374	羅昇	149
8383	千附	43.5
8390	金益鼎	63.3
8401	白紗科	29.3
8403	盛弘	28.75
8404	百和興業-KY	27.9
8409	商之器	23.1
8410	森田	78.5
8411	福貞-KY	12.65
8415	大國鋼	33.35
8416	實威	160.5
8421	旭源	15.15
8422	可寧衛	179
8423	保綠-KY	20.45
8424	惠普	68.2
8426	紅木-KY	45.65
8429	金麗-KY	12.45
8431	匯鑽科	61.1
8432	東生華	61.6
8433	弘帆	86
8435	鉅邁	72.2
8436	大江	125
8437	大地-KY	25.8
8438	昶昕	31.95
8440	綠電	37.4
8442	威宏-KY	104.5
8443	阿瘦	11.6
8444	綠河-KY	33
8446	華研	122
8450	霹靂	23.45
8454	富邦媒	348
8455	大拓-KY	30.55
8462	柏文	112.5
8463	潤泰材	25.85
8464	億豐	394
8466	美吉吉-KY	41
8467	波力-KY	318
8472	夠麻吉	26
8473	山林水	36.3
8476	台境	25
8477	創業家	11.9
8478	東哥遊艇	216.5
8481	政伸	50.1
8482	商億-KY	76.5
8488	吉源-KY	14.8
8489	三貝德	31.1
8499	鼎炫-KY	118.5
8905	裕國	31.25
8906	花王	35.95
8908	欣雄	46.65
8916	光隆	58.1
8917	欣泰	64
8921	沈氏	26.95
8923	時報	19.25
8924	大田	77.4
8926	台汽電	41.25
8927	北基	51.2
8928	鉅明	33.4
8929	富堡	24.8
8930	青鋼	34.85
8931	大汽電	48.5
8932	宏大	94.9
8933	愛地雅	8.17
8935	邦泰	20.65
8936	國統	50.2
8937	合騏	130
8938	明安	72
8940	新天地	23.85
8941	關中	67.5
8942	森鉅	55.1
8996	高力	315.5
9105	泰金寶	8.77
9802	鈺齊-KY	118.5
9902	台火	16
9904	寶成	42.1
9905	大華金	22.9
9906	欣巴巴	117
9907	統一實	15.2
9908	大台北	30.2
9910	豐泰	140.5
9911	櫻花	83
9912	偉聯	12.15
9914	美利達	162
9917	中興保	136
9918	欣天然	40.2
9919	康那香	17.25
9921	巨大	152
9924	福興	52.1
9925	新保	41.2
9926	新海瓦	52.1
9927	泰銘	64
9928	中視	17.1
9929	秋雨	16
9930	中聯資	66.8
9931	欣高	34.25
9933	中鼎	40
9934	成霖	13.95
9935	慶豐富	29.2
9937	全國油	64.7
9938	百和	71.6
9939	宏全	142.5
9940	信義	28.95
9941	裕融	104.5
9942	茂順	114
9943	好樂迪	79
9944	新麗	19.95
9945	潤泰新	44
9946	三發	23.2
9949	琉園	25
9950	萬國通	15.15
9951	皇田	53.1
9955	佳龍	28.35
9958	世紀鋼	180
9960	邁達康	25.8
9962	有益	15.3
911622	泰聚亨	5.01
